Chr Gene nSNPs nSims Start Stop Test Pvalue
"1" "CNR2" 18 1000 24073046 24112404 7.86189840210406 0.772
"1" "CNTN2" 39 1000 203278962 203313761 21.6084618405034 0.81
"1" "COG2" 56 1e+05 228844880 228896351 91.1903384196619 0.11063
"1" "COL11A1" 41 1000 103114610 103346640 21.0918191038214 0.791
"1" "COL16A1" 31 1e+05 31890434 31942355 72.2588681381184 0.0628
"1" "COL24A1" 60 1000 85967503 86394709 46.1898300989718 0.65
"1" "COL8A2" 12 1000 36333432 36338437 14.4600704529779 0.258
"1" "COL9A2" 17 1000 40538749 40555526 11.7573601998565 0.67
"1" "COPA" 19 1000 158525000 158579978 10.3621710105746 0.677
"1" "CORT" 21 1000 10432557 10434546 4.08119178376218 0.957
"1" "CPSF3L" 13 1000 1236827 1249909 11.4000622905304 0.417
"1" "CPT2" 30 1000 53434688 53452457 43.1324293357132 0.188
"1" "CR1" 28 1e+05 205736095 205881733 55.9599133695729 0.05866
"1" "CR1L" 21 1000 205885080 205963659 18.9005160727539 0.491
"1" "CR2" 22 1e+05 205694292 205729863 78.6650913246569 0.00755
"1" "CRABP2" 23 1000 154936029 154941999 18.1123866079661 0.577
"1" "CRB1" 27 1000 195504030 195714208 12.3320278390279 0.831
"1" "CRCT1" 15 1000 150753601 150755105 14.8788105727803 0.37
"1" "CREB3L4" 19 1000 152207020 152213456 19.7272264905118 0.3
"1" "CREG1" 45 1e+05 165776874 165789680 81.3039457206031 0.04319
"1" "CRNN" 15 1000 150648342 150653352 14.5128190649552 0.361
"1" "CROCC" 23 1000 17121031 17172061 26.2904009632059 0.291
"1" "CRP" 24 1000 157948702 157951003 20.8645557384363 0.51
"1" "CRTC2" 17 1000 152186775 152197667 15.5683333197604 0.37
"1" "CRYZ" 26 1000 74943759 74971680 19.2637928146963 0.593
"1" "CSDE1" 21 1000 115061059 115102147 27.381199636709 0.216
"1" "CSF1" 31 1000 110254755 110273878 33.2236441569972 0.367
"1" "CSF3R" 27 1000 36704230 36721096 25.6783164996866 0.464
"1" "CSMD2" 190 1000 33752195 34404030 218.499204874257 0.274
"1" "CSRP1" 27 1000 199719282 199742873 28.5573948296347 0.361
"1" "CTBS" 13 1000 84792809 84812686 7.07721599334618 0.671
"1" "CTH" 22 1e+05 70649542 70677841 41.0546704801099 0.06395
"1" "CTNNBIP1" 22 1000 9830920 9892903 14.609124691851 0.651
"1" "CTPS" 21 1e+06 41217593 41250822 89.4401972850006 0.000249
"1" "CTRC" 24 1000 15637524 15645740 17.960671471712 0.602
"1" "CTSE" 6 1000 204484081 204498727 3.92812981391166 0.589
"1" "CTSK" 23 1000 149035310 149047436 5.51466911035077 0.855
"1" "CTSS" 21 1000 148969175 149004929 4.7017303030861 0.829
"1" "CTTNBP2NL" 24 1000 112740382 112803739 38.5885524350912 0.109
"1" "CYB561D1" 17 1000 109838244 109843000 11.6186049310803 0.6
"1" "CYB5R1" 14 1000 201197624 201203027 10.7827737254832 0.537
"1" "CYP2J2" 35 1000 60131567 60165011 29.2215480848826 0.463
"1" "CYP4A11" 12 1000 47167432 47179743 10.3165057525382 0.401
"1" "CYP4A22" 19 1000 47375693 47387113 18.5274019296097 0.369
"1" "CYP4B1" 40 1000 47037256 47057608 16.3489762841103 0.802
"1" "CYP4X1" 17 1000 47261826 47289010 12.8927140619372 0.451
"1" "CYP4Z1" 22 1000 47305746 47356579 14.1479972691523 0.463
"1" "CYR61" 26 1000 85819047 85821978 34.4647134021494 0.199
"1" "DAB1" 269 1000 57236166 58488799 297.695781337642 0.299
"1" "DAP3" 9 1e+05 153925497 153974943 39.4949201437879 0.01386
"1" "DARC" 18 1000 157441133 157442914 18.3103212453881 0.401
"1" "DARS2" 9 1000 172060580 172094305 6.35530353910191 0.573
"1" "DBT" 13 1e+05 100425065 100487997 29.3043907559059 0.08335
"1" "DCDC2B" 10 1e+05 32447281 32454384 21.340694595715 0.09134
"1" "DCLRE1B" 26 1000 114249560 114258217 29.1154398735923 0.326
"1" "DCST1" 33 1000 153272923 153290030 11.0752287482322 0.945
"1" "DCST2" 28 1000 153257626 153272881 10.4741783583724 0.91
"1" "DDAH1" 57 1000 85556755 85703411 59.8932957791444 0.373
"1" "DDEFL1" 17 1000 23627642 23683258 12.8801322021579 0.549
"1" "DDI2" 12 1000 15816656 15859335 9.75752406458949 0.459
"1" "DDOST" 47 1000 20850846 20860624 27.5694361718728 0.777
"1" "DDR2" 32 1e+05 160868851 161016871 61.5787540548282 0.0574
"1" "DDX20" 36 1000 112099776 112111722 31.9601878981931 0.476
"1" "DDX59" 20 1000 198879787 198905749 4.33210482503068 0.958
"1" "DEDD" 21 1000 159357391 159369102 5.18728256590769 0.946
"1" "DEGS1" 14 1000 222437550 222447765 9.43889405377328 0.555
"1" "DENND1B" 22 1000 195788007 196011179 13.2558633571103 0.583
"1" "DENND2C" 24 1000 114928718 115014255 37.6409153063989 0.158
"1" "DENND2D" 30 1000 111531323 111544804 19.1882431660893 0.743
"1" "DENND4B" 17 1000 152168600 152185778 15.2878368223334 0.381
"1" "DEPDC1" 20 1000 68712422 68735387 23.2405702033604 0.342
"1" "DFFA" 30 1000 10443189 10455200 4.50875356458102 0.975
"1" "DFFB" 16 1000 3763704 3791853 5.5484869651383 0.913
"1" "DHCR24" 25 1000 55087887 55125509 7.36991302438983 0.894
"1" "DHDDS" 28 1000 26631388 26670382 21.1336776568656 0.602
"1" "DHRS3" 43 1000 12550525 12600407 43.4016079475544 0.39
"1" "DHX9" 9 1000 181075073 181123507 0.383668040827389 1
"1" "DIO1" 21 1e+05 54132448 54149347 43.6661037649295 0.08655
"1" "DIRAS3" 4 1000 68284232 68289048 6.72465436219363 0.154
"1" "DISC1" 115 1000 229829183 230243641 88.4591579367009 0.744
"1" "DISP1" 24 1000 221168405 221245958 26.3846452080928 0.308
"1" "DLGAP3" 23 1000 35103623 35143571 13.4359264886823 0.844
"1" "DMAP1" 6 1000 44451711 44458938 5.50194304899693 0.403
"1" "DMBX1" 19 1000 46745254 46752473 11.9225531445785 0.66
"1" "DMRTA2" 8 1000 50655813 50661729 9.91375696609996 0.282
"1" "DMRTB1" 19 1000 53697659 53705746 28.4437765348601 0.172
"1" "DNAJB4" 9 1000 78243223 78255583 14.5119783979564 0.156
"1" "DNAJC11" 33 1000 6616817 6684460 32.8944862079475 0.359
"1" "DNAJC16" 21 1000 15725938 15770815 36.3852044213842 0.168
"1" "DNAJC6" 36 1000 65503017 65654140 21.97207151842 0.753
"1" "DNAJC8" 13 1000 28399376 28432129 4.43941338439056 0.834
"1" "DNALI1" 16 1000 37795106 37805045 9.0470990642682 0.705
"1" "DNASE2B" 21 1000 84636802 84653279 20.4406740846246 0.409
"1" "DNM3" 92 1000 170077260 170648480 75.0560676296886 0.63
"1" "DNTTIP2" 22 1000 94107923 94117330 10.0220814460609 0.71
"1" "DOCK7" 21 1000 62692984 62926557 31.7854146266602 0.209
"1" "DPH2" 21 1000 44208239 44211630 38.8049081119648 0.133
"1" "DPH5" 13 1000 101227768 101263950 3.1403206397869 0.889
"1" "DPM3" 22 1000 153378990 153379620 2.23633472266237 0.993
"1" "DPT" 27 1e+05 166931329 166965052 46.9864025287588 0.08959
"1" "DPYD" 354 1e+05 97315887 98159203 719.347756258621 0.01569
"1" "DR1" 9 1000 93584065 93600736 3.13470619025246 0.742
"1" "DTL" 13 1000 210275541 210344810 9.62753752365311 0.603
"1" "DUSP10" 35 1000 219941388 219982084 18.534750180261 0.865
"1" "DUSP12" 37 1000 159986204 159993576 42.0061992812178 0.314
"1" "DUSP23" 30 1000 158017382 158018957 19.3654443613549 0.772
"1" "DUSP27" 53 1000 165330710 165365026 71.7983199556783 0.199
"1" "DVL1" 14 1000 1260520 1274355 14.3809525291328 0.353
"1" "DYRK3" 25 1000 204875503 204889165 2.8900317556792 0.998
"1" "E2F2" 14 1000 23705508 23730300 4.39114456305038 0.925
"1" "EBNA1BP2" 16 1000 43402441 43410518 9.27337917884805 0.678
"1" "ECE1" 40 1000 21416326 21544621 14.4911382417544 0.974
"1" "ECHDC2" 7 1000 53134491 53160034 2.93579790413111 0.623
"1" "ECM1" 12 1000 148747206 148752660 11.8488670514465 0.421
"1" "EDARADD" 40 1000 234624302 234714631 33.8070977923225 0.611
"1" "EDEM3" 19 1000 182926247 182990664 16.0421814881952 0.424
"1" "EDN2" 26 1000 41717032 41722884 19.6446541578327 0.631
"1" "EFCAB2" 36 1000 243200314 243317761 47.894339621019 0.229
"1" "EFCAB7" 9 1000 63761855 63810952 5.16662349080663 0.643
"1" "EFHD2" 27 1000 15609027 15629422 21.1607011752662 0.605
"1" "EFNA1" 23 1000 153366972 153374010 2.80712976448856 0.979
"1" "EFNA3" 32 1000 153317971 153326638 11.4773216382094 0.917
"1" "EFNA4" 31 1000 153302836 153308653 10.7396317081457 0.924
"1" "EGLN1" 22 1e+05 229568053 229627413 54.8744997527095 0.07943
"1" "EIF2B3" 24 1000 45089036 45224869 9.05185293992867 0.771
"1" "EIF2C1" 7 1000 36121396 36162486 0.44041090657001 0.95
"1" "EIF2C3" 12 1000 36169358 36294650 3.76264997251866 0.763
"1" "EIF2C4" 8 1000 36046414 36093775 1.16972023076577 0.854
"1" "EIF3I" 11 1e+05 32460557 32469792 22.8379120427839 0.08832
"1" "EIF4G3" 18 1000 21005560 21375927 13.108199724277 0.497
"1" "ELA2A" 24 1000 15655810 15671169 29.0134673640805 0.286
"1" "ELA2B" 25 1000 15675182 15690482 40.0205118196845 0.144
"1" "ELA3A" 11 1000 22200735 22211622 15.2506170507145 0.21
"1" "ELA3B" 10 1000 22176004 22188434 15.949328290583 0.183
"1" "ELAVL4" 16 1e+05 50347224 50439643 40.2539841795761 0.03873
"1" "ELF3" 29 1000 200246312 200252938 18.0100017245506 0.728
"1" "ELK4" 33 1000 203851857 203868623 27.9183021672693 0.565
"1" "ELOVL1" 13 1000 43601658 43606286 6.20710253318323 0.608
"1" "ELTD1" 32 1e+05 79128036 79245083 69.6542546262942 0.0394
"1" "ENAH" 34 1000 223741156 223907468 38.4146668031184 0.282
"1" "ENO1" 19 1000 8843649 8861367 8.23246510428475 0.813
"1" "ENSA" 10 1000 148861222 148868722 4.21510497024896 0.769
"1" "EPB41" 38 1000 29086214 29319545 28.4274299626766 0.619
"1" "EPHA10" 33 1000 37954232 38003411 14.1099648530723 0.857
"1" "EPHA2" 27 1000 16323418 16355151 12.7288913105728 0.795
"1" "EPHA8" 22 1000 22762590 22802674 7.3404993875327 0.972
"1" "EPHB2" 56 1e+05 22909917 23114410 92.7108358756245 0.06854
"1" "EPHX1" 30 1e+05 224079598 224099884 56.6980489972229 0.07054
"1" "EPRS" 21 1000 218208564 218286623 15.7693337824628 0.586
"1" "EPS15" 22 1000 51592522 51757583 6.37386104649824 0.925
"1" "EPS8L3" 30 1000 110094224 110108087 48.8780149406151 0.119
"1" "ERMAP" 20 1000 43055362 43083247 8.38113310571026 0.884
"1" "ERO1LB" 25 1000 234447082 234511908 25.4725744424691 0.376
"1" "ERRFI1" 11 1000 7994380 8008943 9.47850326737153 0.428
"1" "ESPN" 22 1000 6407434 6443591 10.2458525026845 0.8
"1" "ESRRG" 190 1000 214743210 215329599 195.402588762285 0.416
"1" "ETNK2" 45 1000 202366812 202387930 29.256227609147 0.816
"1" "ETV3" 21 1000 155369599 155374801 11.691225033965 0.748
"1" "ETV3L" 25 1000 155328459 155336224 11.2483962311635 0.878
"1" "EVI5" 25 1000 92746840 93030549 15.3657613051431 0.592
"1" "EXO1" 41 1000 240078157 240119671 39.9255790882584 0.481
"1" "EXOC8" 15 1e+05 229535104 229540201 39.4673852148635 0.0727
"1" "EXOSC10" 18 1000 11049262 11082525 12.3185998645118 0.433
"1" "EXTL1" 19 1000 26220857 26235541 34.1787299732574 0.13
"1" "EXTL2" 14 1000 101110528 101133006 9.37998219748862 0.589
"1" "EYA3" 29 1000 28173405 28287718 40.504026611811 0.187
"1" "F11R" 24 1000 159231624 159257757 12.2814505298374 0.763
"1" "F13B" 12 1e+05 195274943 195303020 28.9949583720684 0.07567
"1" "F3" 17 1000 94767460 94779903 14.9907640586225 0.458
"1" "F5" 56 1000 167747815 167822393 53.4553902371914 0.474
"1" "FAAH" 21 1000 46632525 46652107 12.866764671312 0.63
"1" "FABP3" 23 1e+05 31610686 31618510 60.7521991607289 0.07082
"1" "FAF1" 32 1000 50679522 51198524 33.7906989377519 0.373
"1" "FAIM3" 15 1000 205144353 205161966 7.99713688008197 0.599
"1" "FAM102B" 13 1e+05 108904493 108983472 28.1902219715445 0.07042
"1" "FAM129A" 34 1000 183026788 183210305 36.2694364771853 0.382
"1" "FAM131C" 26 1000 16256850 16272714 12.2028492803274 0.863
"1" "FAM132A" 14 1000 1167695 1171965 6.52487368946325 0.746
"1" "FAM151A" 34 1e+05 54847437 54861788 75.6379506500554 0.04343
"1" "FAM152A" 32 1000 242882974 242938957 23.1820324002175 0.645
"1" "FAM159A" 31 1000 52871653 52895325 25.3736057134995 0.558
"1" "FAM163A" 41 1000 177978920 178051957 64.4640118968378 0.133
"1" "FAM167B" 11 1000 32485404 32487048 19.6297136482562 0.116
"1" "FAM176B" 17 1000 36560218 36562342 11.0437159003875 0.597
"1" "FAM177B" 13 1000 220977180 220990625 4.15986753393872 0.809
"1" "FAM19A3" 19 1e+05 113064711 113071379 48.2253344117899 0.02025
"1" "FAM20B" 34 1000 177261696 177312321 23.1226975960885 0.65
"1" "FAM36A" 14 1000 243065261 243074982 4.68059490450853 0.862
"1" "FAM40A" 13 1000 110378763 110398786 25.4066823399369 0.108
"1" "FAM43B" 39 1000 20751518 20754087 40.108814339565 0.368
"1" "FAM46B" 6 1000 27204097 27211914 4.97090144580362 0.513
"1" "FAM46C" 31 1000 117950126 117972534 19.1772609772704 0.736
"1" "FAM54B" 20 1e+05 26018983 26032020 75.3845506700293 0.01129
"1" "FAM58B" 28 1000 198449278 198450266 14.2512679336256 0.837
"1" "FAM5B" 26 1000 175407255 175518181 43.6228877453167 0.101
"1" "FAM5C" 46 1000 188333419 188713382 19.9286043671488 0.884
"1" "FAM63A" 20 1000 149234172 149245957 25.9738724925995 0.228
"1" "FAM69A" 20 1000 93080308 93199667 13.2796605074127 0.577
"1" "FAM71A" 34 1000 210864438 210866740 21.1868561337451 0.811
"1" "FAM72A" 1 1e+05 204305533 204321697 4.08873266155794 0.04328
"1" "FAM73A" 15 1000 78017896 78116669 8.4445060860555 0.667
"1" "FAM76A" 2 1000 27925076 27960702 0.570363744823873 0.762
"1" "FAM78B" 24 1000 164305879 164402830 36.4713952434394 0.175
"1" "FAM80A" 14 1000 42619054 42662487 24.9822532660119 0.113
"1" "FAM89A" 25 1000 229221555 229242608 22.4596998047926 0.486
"1" "FASLG" 15 1000 170894807 170902635 7.16126733903484 0.857
"1" "FBLIM1" 32 1000 15957841 15985671 8.68255593247373 0.972
"1" "FBXO2" 29 1000 11631034 11637326 22.061381931178 0.631
"1" "FBXO28" 22 1000 222368435 222413869 9.9711839720029 0.762
"1" "FBXO42" 14 1000 16449145 16551535 2.61210179602061 0.926
"1" "FBXO44" 31 1000 11637018 11645971 27.7042405247299 0.479
"1" "FBXO6" 32 1000 11646767 11656996 28.8696251077683 0.471
"1" "FCAMR" 19 1000 205198026 205210593 5.95515775296134 0.926
"1" "FCER1A" 16 1000 157526127 157544638 12.0417232120812 0.562
"1" "FCER1G" 45 1000 159451710 159455662 33.4230030733656 0.626
"1" "FCGR1B" 1 1000 120728656 120737417 0.688426800964963 0.388
"1" "FCGR2A" 8 1000 159741843 159755984 14.0424476745069 0.126
"1" "FCGR2B" 28 1000 159899563 159914575 45.8547553679724 0.146
"1" "FCGR3A" 7 1000 159778174 159787037 11.1932579223023 0.197
"1" "FCGR3B" 2 1000 159859611 159867782 2.78606534002177 0.228
"1" "FCN3" 13 1000 27568187 27573902 2.16530061753435 0.969
"1" "FCRL1" 13 1000 156031276 156056515 6.27983893977074 0.669
"1" "FCRL2" 11 1000 155982149 156013533 9.45031050046458 0.439
"1" "FCRL3" 15 1000 155914601 155937271 29.4104886782156 0.11
"1" "FCRL4" 18 1000 155810162 155834494 22.325198019969 0.264
"1" "FCRL5" 30 1000 155749790 155788934 27.5831862746412 0.446
"1" "FCRL6" 40 1000 158038796 158052671 26.9626396693143 0.795
"1" "FCRLA" 37 1000 159943385 159950766 50.1502687088006 0.216
"1" "FCRLB" 39 1000 159959080 159964557 53.1157594968963 0.197
"1" "FDPS" 14 1000 153546200 153557080 6.13153608985465 0.567
"1" "FGGY" 67 1000 59535212 60000990 90.9317571243716 0.14
"1" "FGR" 4 1000 27811387 27834314 5.31780061062585 0.251
"1" "FH" 25 1000 239727526 239749677 16.7148040096532 0.702
"1" "FHAD1" 74 1000 15446354 15597209 65.8910805647255 0.564
"1" "FHL3" 21 1000 38235028 38243821 21.957425161301 0.399
"1" "FLAD1" 17 1000 153222440 153232211 2.42442105151285 0.979
"1" "FLG" 12 1000 150541274 150564303 8.43990459443464 0.477
"1" "FLG2" 13 1000 150587836 150599106 11.3370627185105 0.434
"1" "FLJ13137" 40 1000 160618143 160623232 32.6237606192437 0.557
"1" "FLJ45717" 20 1000 245340084 245342342 18.1204002315834 0.448
"1" "FLVCR1" 17 1000 211098219 211135379 18.3138933135321 0.337
"1" "FMN2" 149 1000 238321807 238705112 128.501574969736 0.636
"1" "FMO1" 82 1000 169484286 169521737 93.6678364875324 0.341
"1" "FMO2" 93 1000 169421011 169448446 74.6175567533197 0.564
"1" "FMO3" 62 1000 169326659 169353583 14.3889247830098 0.968
"1" "FMO4" 41 1000 169550109 169577847 55.6847121877768 0.229
"1" "FMO5" 39 1000 145124461 145163546 60.7685745953347 0.178
"1" "FMOD" 31 1000 201576374 201586912 12.811145469639 0.96
"1" "FNBP1L" 18 1000 93686426 93792806 21.3457634698827 0.288
"1" "FNDC5" 14 1000 33100463 33108934 10.3932494170288 0.532
"1" "FNDC7" 14 1e+05 109066555 109086888 33.1204622029137 0.04099
"1" "FOXD2" 18 1000 47674275 47678950 14.1427390398587 0.514
"1" "FOXD3" 18 1e+05 63561317 63563385 37.0774178509407 0.03935
"1" "FOXE3" 13 1000 47654330 47656311 15.8991358047565 0.267
"1" "FOXJ3" 22 1000 42414796 42573490 13.1687076338963 0.631
"1" "FPGT" 12 1000 74436513 74445708 18.1721464044203 0.224
"1" "FRAP1" 14 1000 11089178 11245151 5.20648469643583 0.647
"1" "FRRS1" 26 1000 99946846 100003937 14.316231283565 0.683
"1" "FUBP1" 11 1000 78186178 78217365 14.0000981451046 0.279
"1" "FUCA1" 20 1000 24044158 24067408 6.17817010190273 0.782
"1" "FUSIP1" 9 1000 24165525 24179408 9.57854221671991 0.315
"1" "G0S2" 21 1000 207915292 207916358 17.2391575863861 0.541
"1" "GABRD" 9 1000 1940627 1952052 5.30672347513643 0.715
"1" "GADD45A" 24 1000 67923470 67926607 10.6540123862853 0.817
"1" "GALE" 16 1000 23994675 23999881 8.99844041434341 0.587
"1" "GALNT2" 85 1000 228269650 228484569 78.46334005265 0.532
"1" "GATAD2B" 32 1000 152043826 152162075 29.5175103182442 0.406
"1" "GBA" 24 1000 153470866 153481112 10.5120934309827 0.675
"1" "GBP1" 17 1000 89290574 89303631 7.08989980245261 0.777
"1" "GBP2" 15 1000 89345897 89364387 7.70839493270428 0.632
"1" "GBP3" 16 1000 89244947 89261137 12.6421916134444 0.514
"1" "GBP4" 8 1000 89420045 89437150 4.21671359763026 0.643
"1" "GBP5" 13 1000 89498852 89511119 9.02946890590104 0.627
"1" "GBP6" 17 1000 89602023 89626307 25.3943512330514 0.187
"1" "GBP7" 17 1000 89370021 89414311 9.80051170935096 0.615
"1" "GCLM" 24 1000 94125177 94147600 9.70298539888856 0.764
"1" "GDAP2" 9 1000 118213562 118273729 13.952231374099 0.204
"1" "GFI1" 9 1000 92712905 92725021 7.72529316958527 0.45
"1" "GGPS1" 7 1000 233558375 233574467 3.25542539115016 0.766
"1" "GIPC2" 21 1000 78284176 78375700 31.1101608392085 0.187
"1" "GJA4" 18 1000 35031185 35033935 10.1824257116741 0.798
"1" "GJA5" 23 1000 145694955 145712108 28.1878581610412 0.266
"1" "GJA8" 14 1000 145841559 145848017 9.64028608616318 0.643
"1" "GJA9" 17 1000 39112325 39119876 32.911612785759 0.107
"1" "GJB3" 14 1000 35019376 35024554 7.019780308165 0.844
"1" "GJB4" 12 1000 34999364 35000515 7.04226120630821 0.745
"1" "GJB5" 12 1000 34993307 34996699 7.04226120630821 0.757
"1" "GJC2" 15 1000 226404175 226414150 12.6107379228994 0.424
"1" "GLIS1" 59 1000 53744493 53972465 54.0923823680056 0.471
"1" "GLMN" 9 1000 92484542 92537154 2.55877414797921 0.766
"1" "GLRX2" 10 1000 191332222 191341867 18.1610023651812 0.141
"1" "GLT25D2" 42 1e+05 182171588 182273486 75.4305914923926 0.06166
"1" "GLTPD1" 15 1000 1250005 1254139 13.8381764738762 0.381
"1" "GLUL" 30 1000 180618291 180627573 28.5212005996241 0.395
"1" "GMEB1" 11 1000 28867830 28913974 3.37628381416358 0.808
"1" "GNAI3" 26 1000 109892708 109939975 15.7683737583496 0.723
"1" "GNAT2" 25 1000 109947411 109957228 11.8001842768447 0.834
"1" "GNB1" 25 1000 1706588 1812355 17.6513526212822 0.536
"1" "GNG12" 35 1000 67939736 68071730 21.0060654344695 0.729
"1" "GNG4" 34 1000 233777607 233880677 36.6080107325477 0.358
"1" "GNG5" 17 1000 84736593 84744850 14.3322428197377 0.53
"1" "GNL2" 21 1000 37805003 37834083 16.6641189432888 0.556
"1" "GNPAT" 19 1e+05 229443541 229480342 34.7957832319987 0.08817
"1" "GOLPH3L" 15 1000 148885329 148936257 2.79493979167947 0.858
"1" "GOLT1A" 29 1000 202433910 202449843 17.6700285281123 0.73
"1" "GON4L" 16 1e+05 153986133 154093596 61.1180506912539 0.01741
"1" "GPA33" 39 1000 165288705 165326492 65.2541681178447 0.103
"1" "GPATCH2" 28 1000 215670456 215871032 42.0370314606303 0.143
"1" "GPATCH3" 12 1000 27089566 27099544 2.03760620281476 0.943
"1" "GPATCH4" 18 1000 154830902 154837894 19.059650155348 0.337
"1" "GPBP1L1" 11 1000 45865567 45899398 21.0306109637503 0.142
"1" "GPN2" 14 1000 27078459 27089456 2.33444267615776 0.945
"1" "GPR137B" 36 1000 234372496 234438829 22.5354942728719 0.811
"1" "GPR153" 19 1000 6231442 6243622 6.02857558639642 0.959
"1" "GPR157" 26 1000 9087062 9111816 27.6337811410721 0.366
"1" "GPR161" 18 1000 166320620 166372248 5.32499711627651 0.934
"1" "GPR177" 78 1e+05 68336738 68470841 133.935180349679 0.06007
"1" "GPR25" 13 1000 199108788 199109874 9.6069368113465 0.567
"1" "GPR3" 10 1000 27591738 27594904 1.90675371875615 0.958
"1" "GPR37L1" 34 1000 200358651 200365257 34.669688317563 0.42
"1" "GPR52" 4 1000 172683834 172685306 1.91820986923721 0.721
"1" "GPR61" 18 1000 109884016 109889978 13.286247443932 0.574
